Ticker,close,date,high,low,month,open,volume
SBIN,818.75,2024-09-05 05:30:00,822.15,814.4,2024-09,818.35,8395074
BAJFINANCE,7244.9,2024-09-05 05:30:00,7326.65,7193.0,2024-09,7320.0,673447
TITAN,3722.85,2024-09-05 05:30:00,3753.95,3600.4,2024-09,3616.6,3437885
ITC,511.2,2024-09-05 05:30:00,511.9,507.05,2024-09,508.35,10898888
TCS,4475.95,2024-09-05 05:30:00,4499.0,4454.15,2024-09,4481.0,1688793
LT,3624.15,2024-09-05 05:30:00,3668.0,3608.4,2024-09,3668.0,2958770
TATACONSUM,1188.65,2024-09-05 05:30:00,1206.85,1185.65,2024-09,1199.5,1062421
RELIANCE,1492.98,2024-09-05 05:30:00,1525.78,1487.05,2024-09,1519.05,16264168
HCLTECH,1790.55,2024-09-05 05:30:00,1797.7,1767.3,2024-09,1792.0,2878565
JSWSTEEL,925.45,2024-09-05 05:30:00,944.55,923.75,2024-09,934.55,1482001
ULTRACEMCO,11542.65,2024-09-05 05:30:00,11822.75,11514.2,2024-09,11630.45,406821
POWERGRID,331.25,2024-09-05 05:30:00,334.3,329.6,2024-09,332.35,13912371
INFY,1933.15,2024-09-05 05:30:00,1940.0,1909.6,2024-09,1926.25,4081810
TRENT,7167.65,2024-09-05 05:30:00,7209.0,7090.25,2024-09,7169.9,667571
BHARTIARTL,1547.2,2024-09-05 05:30:00,1563.0,1541.5,2024-09,1559.0,5652812
TATAMOTORS,1069.15,2024-09-05 05:30:00,1085.85,1066.95,2024-09,1081.0,7900593
WIPRO,524.85,2024-09-05 05:30:00,526.0,519.5,2024-09,521.2,6034559
TECHM,1639.5,2024-09-05 05:30:00,1657.9,1632.9,2024-09,1653.0,1080904
NTPC,403.25,2024-09-05 05:30:00,408.4,401.85,2024-09,405.35,14246871
HINDUNILVR,2838.45,2024-09-05 05:30:00,2855.0,2823.65,2024-09,2840.05,1945173
APOLLOHOSP,6934.3,2024-09-05 05:30:00,7044.0,6900.2,2024-09,6930.9,387284
M&M,2723.1,2024-09-05 05:30:00,2760.0,2711.9,2024-09,2756.2,2360312
GRASIM,2741.6,2024-09-05 05:30:00,2774.0,2735.3,2024-09,2774.0,472385
ICICIBANK,1235.95,2024-09-05 05:30:00,1244.85,1231.3,2024-09,1238.0,9142811
ADANIENT,3015.35,2024-09-05 05:30:00,3037.9,3002.0,2024-09,3025.0,734273
ADANIPORTS,1465.55,2024-09-05 05:30:00,1476.8,1463.0,2024-09,1476.75,959956
BEL,290.6,2024-09-05 05:30:00,299.5,290.0,2024-09,299.0,26342723
BAJAJFINSV,1864.95,2024-09-05 05:30:00,1874.7,1850.0,2024-09,1868.0,1441842
EICHERMOT,4800.1,2024-09-05 05:30:00,4863.1,4787.15,2024-09,4850.0,398344
COALINDIA,497.0,2024-09-05 05:30:00,507.5,495.15,2024-09,507.5,10830621
MARUTI,12298.6,2024-09-05 05:30:00,12370.0,12230.0,2024-09,12337.0,595865
INDUSINDBK,1422.9,2024-09-05 05:30:00,1444.0,1418.9,2024-09,1443.0,3427784
ASIANPAINT,3238.25,2024-09-05 05:30:00,3257.0,3217.0,2024-09,3240.0,1482119
TATASTEEL,151.72,2024-09-05 05:30:00,152.79,151.0,2024-09,151.0,28347324
HDFCLIFE,751.85,2024-09-05 05:30:00,758.65,750.4,2024-09,758.0,1759438
DRREDDY,1339.15,2024-09-05 05:30:00,1369.76,1337.2,2024-09,1359.5,2001265
SUNPHARMA,1826.5,2024-09-05 05:30:00,1843.9,1820.0,2024-09,1833.2,1902919
KOTAKBANK,1777.95,2024-09-05 05:30:00,1786.35,1760.0,2024-09,1781.25,3573005
SHRIRAMFIN,3245.5,2024-09-05 05:30:00,3294.0,3229.15,2024-09,3246.95,673660
NESTLEIND,2504.9,2024-09-05 05:30:00,2535.0,2492.15,2024-09,2534.75,1119296
ONGC,311.4,2024-09-05 05:30:00,316.95,310.15,2024-09,316.95,15571640
CIPLA,1627.75,2024-09-05 05:30:00,1659.95,1623.4,2024-09,1651.1,1081756
BPCL,360.7,2024-09-05 05:30:00,364.35,355.75,2024-09,359.5,15927510
BRITANNIA,5850.0,2024-09-05 05:30:00,5920.0,5833.3,2024-09,5911.75,170014
SBILIFE,1907.85,2024-09-05 05:30:00,1919.0,1900.2,2024-09,1919.0,947097
HINDALCO,669.95,2024-09-05 05:30:00,672.4,667.25,2024-09,670.0,3749608
HEROMOTOCO,5734.2,2024-09-05 05:30:00,5799.0,5650.0,2024-09,5690.0,817503
AXISBANK,1180.55,2024-09-05 05:30:00,1182.85,1173.45,2024-09,1182.0,4234766
HDFCBANK,1645.45,2024-09-05 05:30:00,1649.9,1642.0,2024-09,1646.0,11438159
BAJAJ-AUTO,10855.75,2024-09-05 05:30:00,11015.85,10825.55,2024-09,10964.0,297298
