Ticker,close,date,high,low,month,open,volume
SBIN,561.15,2023-10-27 05:30:00,562.5,550.0,2023-10,550.0,10415296
BAJFINANCE,7507.2,2023-10-27 05:30:00,7549.0,7416.6,2023-10,7509.95,911944
TITAN,3120.7,2023-10-27 05:30:00,3138.75,3087.25,2023-10,3095.1,1050608
ITC,433.75,2023-10-27 05:30:00,436.8,432.2,2023-10,434.35,13132487
TCS,3350.95,2023-10-27 05:30:00,3362.0,3337.0,2023-10,3350.0,1108851
LT,2901.9,2023-10-27 05:30:00,2910.55,2857.65,2023-10,2864.65,2399538
TATACONSUM,880.16,2023-10-27 05:30:00,883.52,865.25,2023-10,869.2,787716
RELIANCE,1132.9,2023-10-27 05:30:00,1136.75,1117.97,2023-10,1120.0,11771084
HCLTECH,1268.7,2023-10-27 05:30:00,1270.0,1233.45,2023-10,1237.0,2675348
JSWSTEEL,732.0,2023-10-27 05:30:00,735.45,725.25,2023-10,729.7,1588987
ULTRACEMCO,8210.15,2023-10-27 05:30:00,8270.0,8180.0,2023-10,8211.0,227682
POWERGRID,200.95,2023-10-27 05:30:00,201.8,199.15,2023-10,199.25,9995487
INFY,1380.35,2023-10-27 05:30:00,1385.0,1363.65,2023-10,1363.65,4634358
TRENT,2122.1,2023-10-27 05:30:00,2142.95,2031.15,2023-10,2031.15,999445
BHARTIARTL,914.6,2023-10-27 05:30:00,918.4,906.45,2023-10,910.75,3508393
TATAMOTORS,641.05,2023-10-27 05:30:00,643.95,628.45,2023-10,630.0,10232856
WIPRO,382.35,2023-10-27 05:30:00,384.35,379.05,2023-10,379.05,3101406
TECHM,1120.55,2023-10-27 05:30:00,1125.95,1114.05,2023-10,1119.95,1382498
NTPC,236.6,2023-10-27 05:30:00,238.45,232.0,2023-10,232.0,10519462
HINDUNILVR,2482.05,2023-10-27 05:30:00,2495.0,2463.85,2023-10,2467.3,1784812
APOLLOHOSP,4830.2,2023-10-27 05:30:00,4860.55,4776.8,2023-10,4779.95,333727
M&M,1510.8,2023-10-27 05:30:00,1533.95,1507.3,2023-10,1508.35,3341111
GRASIM,1848.65,2023-10-27 05:30:00,1862.59,1842.77,2023-10,1849.7,287242
ICICIBANK,912.75,2023-10-27 05:30:00,918.15,911.3,2023-10,916.0,8645505
ADANIENT,2261.7,2023-10-27 05:30:00,2275.0,2212.0,2023-10,2222.0,1244293
ADANIPORTS,782.4,2023-10-27 05:30:00,786.4,773.05,2023-10,774.9,2995404
BEL,132.2,2023-10-27 05:30:00,132.85,129.25,2023-10,129.25,8761931
BAJAJFINSV,1566.4,2023-10-27 05:30:00,1593.25,1551.35,2023-10,1575.6,2003579
EICHERMOT,3394.85,2023-10-27 05:30:00,3410.0,3326.8,2023-10,3326.8,293097
COALINDIA,313.95,2023-10-27 05:30:00,317.15,306.0,2023-10,306.0,10503070
MARUTI,10560.7,2023-10-27 05:30:00,10845.0,10440.0,2023-10,10440.0,1116713
INDUSINDBK,1441.3,2023-10-27 05:30:00,1444.5,1412.7,2023-10,1420.0,2424655
ASIANPAINT,2955.15,2023-10-27 05:30:00,2974.65,2931.0,2023-10,2932.8,1708185
TATASTEEL,119.9,2023-10-27 05:30:00,121.8,119.5,2023-10,120.5,28424007
HDFCLIFE,608.65,2023-10-27 05:30:00,615.6,606.05,2023-10,606.05,1348147
DRREDDY,1079.46,2023-10-27 05:30:00,1090.79,1070.2,2023-10,1084.38,2159725
SUNPHARMA,1111.3,2023-10-27 05:30:00,1119.8,1107.65,2023-10,1112.0,1250965
KOTAKBANK,1702.7,2023-10-27 05:30:00,1708.0,1689.0,2023-10,1708.0,2974830
SHRIRAMFIN,1935.2,2023-10-27 05:30:00,2029.7,1851.0,2023-10,1851.0,5011333
NESTLEIND,2405.69,2023-10-27 05:30:00,2422.8,2344.03,2023-10,2355.05,1304370
ONGC,184.75,2023-10-27 05:30:00,185.8,180.3,2023-10,181.0,6422123
CIPLA,1174.25,2023-10-27 05:30:00,1197.9,1149.25,2023-10,1152.0,1775011
BPCL,167.48,2023-10-27 05:30:00,169.13,167.0,2023-10,167.5,2996088
BRITANNIA,4514.3,2023-10-27 05:30:00,4544.0,4491.0,2023-10,4512.0,382794
SBILIFE,1302.9,2023-10-27 05:30:00,1320.7,1293.65,2023-10,1307.6,654531
HINDALCO,456.15,2023-10-27 05:30:00,464.4,454.45,2023-10,458.0,6193726
HEROMOTOCO,3112.2,2023-10-27 05:30:00,3152.9,3104.05,2023-10,3125.2,314423
AXISBANK,1002.75,2023-10-27 05:30:00,1004.75,973.3,2023-10,980.0,13443016
HDFCBANK,1469.15,2023-10-27 05:30:00,1478.0,1466.9,2023-10,1469.5,15970266
BAJAJ-AUTO,5373.55,2023-10-27 05:30:00,5423.7,5265.0,2023-10,5265.0,843465
