Ticker,close,date,high,low,month,open,volume
SBIN,561.5,2023-11-21 05:30:00,566.65,561.0,2023-11,566.0,14280013
BAJFINANCE,7103.15,2023-11-21 05:30:00,7128.85,7030.0,2023-11,7085.0,1666225
TITAN,3394.45,2023-11-21 05:30:00,3401.75,3355.1,2023-11,3365.0,1038863
ITC,436.25,2023-11-21 05:30:00,439.3,435.5,2023-11,437.15,5997810
TCS,3510.2,2023-11-21 05:30:00,3539.05,3501.0,2023-11,3519.6,1807236
LT,3074.85,2023-11-21 05:30:00,3099.0,3062.45,2023-11,3088.5,1884782
TATACONSUM,916.31,2023-11-21 05:30:00,920.06,894.88,2023-11,894.88,794469
RELIANCE,1189.45,2023-11-21 05:30:00,1194.0,1180.1,2023-11,1183.0,8214450
HCLTECH,1326.6,2023-11-21 05:30:00,1336.0,1321.8,2023-11,1335.6,1514256
JSWSTEEL,775.8,2023-11-21 05:30:00,779.6,765.95,2023-11,766.85,1846834
ULTRACEMCO,8708.35,2023-11-21 05:30:00,8737.9,8664.8,2023-11,8664.8,183507
POWERGRID,208.95,2023-11-21 05:30:00,210.15,207.95,2023-11,210.0,9608081
INFY,1439.0,2023-11-21 05:30:00,1450.0,1436.75,2023-11,1442.0,3793135
TRENT,2613.75,2023-11-21 05:30:00,2652.0,2605.95,2023-11,2634.9,519349
BHARTIARTL,970.85,2023-11-21 05:30:00,976.35,961.0,2023-11,967.0,5704644
TATAMOTORS,681.7,2023-11-21 05:30:00,683.3,675.0,2023-11,677.0,7291057
WIPRO,400.65,2023-11-21 05:30:00,402.6,400.05,2023-11,402.6,2720124
TECHM,1204.5,2023-11-21 05:30:00,1221.15,1200.4,2023-11,1219.95,1129326
NTPC,250.0,2023-11-21 05:30:00,252.8,247.3,2023-11,252.6,6851869
HINDUNILVR,2505.25,2023-11-21 05:30:00,2517.0,2498.0,2023-11,2505.0,1088806
APOLLOHOSP,5466.8,2023-11-21 05:30:00,5520.3,5422.4,2023-11,5500.0,382979
M&M,1559.75,2023-11-21 05:30:00,1571.4,1549.15,2023-11,1553.0,2213144
GRASIM,1969.62,2023-11-21 05:30:00,1980.13,1961.2,2023-11,1964.84,315462
ICICIBANK,926.1,2023-11-21 05:30:00,928.05,922.0,2023-11,924.4,8989572
ADANIENT,2196.65,2023-11-21 05:30:00,2232.55,2158.35,2023-11,2160.0,1839502
ADANIPORTS,801.35,2023-11-21 05:30:00,814.9,799.3,2023-11,805.0,3643664
BEL,142.85,2023-11-21 05:30:00,144.55,142.25,2023-11,144.15,9972235
BAJAJFINSV,1610.4,2023-11-21 05:30:00,1616.45,1593.6,2023-11,1593.8,1714833
EICHERMOT,3844.2,2023-11-21 05:30:00,3865.6,3826.05,2023-11,3865.0,260475
COALINDIA,334.2,2023-11-21 05:30:00,338.5,328.85,2023-11,335.0,15148068
MARUTI,10535.2,2023-11-21 05:30:00,10619.0,10500.0,2023-11,10619.0,312242
INDUSINDBK,1502.05,2023-11-21 05:30:00,1507.45,1494.1,2023-11,1505.5,1661103
ASIANPAINT,3133.25,2023-11-21 05:30:00,3156.9,3127.0,2023-11,3156.9,409069
TATASTEEL,126.25,2023-11-21 05:30:00,126.4,124.95,2023-11,125.05,29643312
HDFCLIFE,667.9,2023-11-21 05:30:00,672.05,654.25,2023-11,655.0,5077816
DRREDDY,1129.29,2023-11-21 05:30:00,1135.79,1121.1,2023-11,1122.0,1903465
SUNPHARMA,1201.4,2023-11-21 05:30:00,1205.0,1186.25,2023-11,1189.0,999135
KOTAKBANK,1767.2,2023-11-21 05:30:00,1778.95,1760.65,2023-11,1778.95,2705765
SHRIRAMFIN,1999.85,2023-11-21 05:30:00,2019.8,1980.2,2023-11,2000.0,1017891
NESTLEIND,2437.34,2023-11-21 05:30:00,2441.98,2418.02,2023-11,2430.5,453290
ONGC,191.2,2023-11-21 05:30:00,193.95,191.0,2023-11,193.0,10720353
CIPLA,1253.25,2023-11-21 05:30:00,1255.0,1242.15,2023-11,1246.95,594738
BPCL,194.0,2023-11-21 05:30:00,196.6,193.3,2023-11,196.0,4477214
BRITANNIA,4699.75,2023-11-21 05:30:00,4730.0,4665.0,2023-11,4730.0,129602
SBILIFE,1423.65,2023-11-21 05:30:00,1425.15,1387.1,2023-11,1389.0,2049132
HINDALCO,506.85,2023-11-21 05:30:00,510.95,501.9,2023-11,502.8,7154476
HEROMOTOCO,3376.5,2023-11-21 05:30:00,3395.0,3330.05,2023-11,3354.95,742294
AXISBANK,991.8,2023-11-21 05:30:00,997.5,986.65,2023-11,989.95,7061614
HDFCBANK,1517.95,2023-11-21 05:30:00,1522.0,1512.1,2023-11,1519.0,12479986
BAJAJ-AUTO,5685.95,2023-11-21 05:30:00,5707.35,5640.0,2023-11,5640.5,746193
