Ticker,close,date,high,low,month,open,volume
SBIN,819.8,2024-05-09 05:30:00,839.65,803.55,2024-05,811.9,49290254
BAJFINANCE,6605.15,2024-05-09 05:30:00,6832.7,6585.0,2024-05,6799.9,1381115
TITAN,3245.7,2024-05-09 05:30:00,3322.5,3233.0,2024-05,3259.85,1860654
ITC,425.1,2024-05-09 05:30:00,441.5,423.35,2024-05,440.05,23412609
TCS,3960.2,2024-05-09 05:30:00,3971.0,3910.05,2024-05,3962.0,1726486
LT,3275.45,2024-05-09 05:30:00,3377.0,3266.65,2024-05,3312.75,12120574
TATACONSUM,1071.73,2024-05-09 05:30:00,1101.01,1064.77,2024-05,1100.32,1722281
RELIANCE,1394.13,2024-05-09 05:30:00,1423.75,1390.0,2024-05,1413.0,11009612
HCLTECH,1320.05,2024-05-09 05:30:00,1339.0,1314.5,2024-05,1315.0,5653762
JSWSTEEL,834.55,2024-05-09 05:30:00,868.8,831.05,2024-05,864.7,2282517
ULTRACEMCO,9446.1,2024-05-09 05:30:00,9560.0,9408.05,2024-05,9524.0,328724
POWERGRID,296.15,2024-05-09 05:30:00,304.35,295.25,2024-05,302.75,11196567
INFY,1439.55,2024-05-09 05:30:00,1449.95,1424.85,2024-05,1427.55,6088406
TRENT,4407.95,2024-05-09 05:30:00,4548.5,4381.3,2024-05,4512.8,688477
BHARTIARTL,1275.45,2024-05-09 05:30:00,1295.3,1270.05,2024-05,1283.0,4809145
TATAMOTORS,1030.3,2024-05-09 05:30:00,1043.2,1007.3,2024-05,1011.0,19189798
WIPRO,455.9,2024-05-09 05:30:00,464.4,454.05,2024-05,461.75,4616742
TECHM,1269.1,2024-05-09 05:30:00,1285.9,1261.4,2024-05,1282.0,2420777
NTPC,346.05,2024-05-09 05:30:00,358.0,344.85,2024-05,356.5,9043486
HINDUNILVR,2325.65,2024-05-09 05:30:00,2362.1,2319.45,2024-05,2340.6,1558987
APOLLOHOSP,5806.4,2024-05-09 05:30:00,5892.0,5790.0,2024-05,5859.9,598157
M&M,2212.55,2024-05-09 05:30:00,2256.75,2185.0,2024-05,2185.55,3998822
GRASIM,2353.7,2024-05-09 05:30:00,2393.4,2345.05,2024-05,2375.45,557056
ICICIBANK,1115.7,2024-05-09 05:30:00,1128.85,1110.0,2024-05,1120.55,12229853
ADANIENT,2766.65,2024-05-09 05:30:00,2883.65,2756.0,2024-05,2864.8,1485510
ADANIPORTS,1244.55,2024-05-09 05:30:00,1285.8,1240.0,2024-05,1279.0,2591646
BEL,226.2,2024-05-09 05:30:00,238.2,225.3,2024-05,234.5,35229412
BAJAJFINSV,1564.6,2024-05-09 05:30:00,1613.1,1559.6,2024-05,1606.7,1364729
EICHERMOT,4568.05,2024-05-09 05:30:00,4708.0,4541.5,2024-05,4580.0,980283
COALINDIA,443.5,2024-05-09 05:30:00,467.7,441.35,2024-05,465.35,15601338
MARUTI,12504.65,2024-05-09 05:30:00,12739.8,12436.75,2024-05,12540.0,504590
INDUSINDBK,1401.45,2024-05-09 05:30:00,1456.6,1393.45,2024-05,1445.5,3272042
ASIANPAINT,2710.1,2024-05-09 05:30:00,2853.95,2703.8,2024-05,2828.0,3547959
TATASTEEL,161.9,2024-05-09 05:30:00,166.7,161.5,2024-05,165.95,30223088
HDFCLIFE,539.55,2024-05-09 05:30:00,551.9,538.0,2024-05,551.05,13570152
DRREDDY,1175.47,2024-05-09 05:30:00,1214.9,1174.0,2024-05,1214.9,2534535
SUNPHARMA,1494.65,2024-05-09 05:30:00,1529.95,1489.8,2024-05,1521.2,1477007
KOTAKBANK,1643.1,2024-05-09 05:30:00,1661.85,1637.0,2024-05,1648.0,4656044
SHRIRAMFIN,2360.9,2024-05-09 05:30:00,2474.15,2354.2,2024-05,2448.0,820803
NESTLEIND,2513.45,2024-05-09 05:30:00,2549.9,2502.0,2024-05,2539.0,702155
ONGC,265.25,2024-05-09 05:30:00,278.55,263.2,2024-05,277.25,14869187
CIPLA,1358.8,2024-05-09 05:30:00,1392.2,1353.0,2024-05,1387.85,1152636
BPCL,296.08,2024-05-09 05:30:00,312.5,295.02,2024-05,312.5,19938848
BRITANNIA,5070.1,2024-05-09 05:30:00,5248.0,5045.0,2024-05,5228.05,379667
SBILIFE,1422.4,2024-05-09 05:30:00,1439.5,1413.2,2024-05,1431.9,1645954
HINDALCO,619.4,2024-05-09 05:30:00,637.75,615.0,2024-05,634.0,6588118
HEROMOTOCO,4764.9,2024-05-09 05:30:00,4922.0,4633.85,2024-05,4655.0,3589872
AXISBANK,1115.65,2024-05-09 05:30:00,1134.55,1112.2,2024-05,1122.0,5226693
HDFCBANK,1447.5,2024-05-09 05:30:00,1486.75,1445.3,2024-05,1474.95,23140639
BAJAJ-AUTO,8846.85,2024-05-09 05:30:00,9007.45,8786.35,2024-05,8800.0,645689
