Ticker,close,date,high,low,month,open,volume
SBIN,839.3,2024-07-04 05:30:00,844.9,834.3,2024-07,843.0,13372587
BAJFINANCE,7107.05,2024-07-04 05:30:00,7325.0,7100.0,2024-07,7301.05,1897977
TITAN,3336.0,2024-07-04 05:30:00,3369.9,3330.0,2024-07,3365.0,741143
ITC,429.05,2024-07-04 05:30:00,431.5,427.05,2024-07,430.0,9127340
TCS,4020.95,2024-07-04 05:30:00,4047.35,3982.1,2024-07,3999.85,2518001
LT,3573.3,2024-07-04 05:30:00,3644.0,3565.8,2024-07,3616.1,1851947
TATACONSUM,1121.26,2024-07-04 05:30:00,1140.62,1119.39,2024-07,1133.46,2087885
RELIANCE,1554.03,2024-07-04 05:30:00,1567.5,1550.8,2024-07,1557.0,6837176
HCLTECH,1522.35,2024-07-04 05:30:00,1534.55,1485.0,2024-07,1485.0,6822557
JSWSTEEL,944.35,2024-07-04 05:30:00,959.4,943.0,2024-07,950.4,1384884
ULTRACEMCO,11760.05,2024-07-04 05:30:00,11936.85,11721.55,2024-07,11885.0,227230
POWERGRID,335.0,2024-07-04 05:30:00,338.7,333.9,2024-07,337.0,12878827
INFY,1650.65,2024-07-04 05:30:00,1660.0,1628.0,2024-07,1628.2,8008311
TRENT,5597.45,2024-07-04 05:30:00,5620.0,5493.75,2024-07,5548.0,440575
BHARTIARTL,1423.05,2024-07-04 05:30:00,1441.1,1411.5,2024-07,1418.0,9570938
TATAMOTORS,998.2,2024-07-04 05:30:00,1004.0,979.6,2024-07,984.0,12139832
WIPRO,530.7,2024-07-04 05:30:00,548.8,529.1,2024-07,541.4,9762316
TECHM,1459.15,2024-07-04 05:30:00,1492.0,1453.3,2024-07,1482.0,1322999
NTPC,372.95,2024-07-04 05:30:00,380.85,371.75,2024-07,373.9,14916930
HINDUNILVR,2495.95,2024-07-04 05:30:00,2536.85,2492.9,2024-07,2515.05,1977010
APOLLOHOSP,6225.05,2024-07-04 05:30:00,6244.0,6161.0,2024-07,6200.95,222050
M&M,2902.8,2024-07-04 05:30:00,2922.0,2885.05,2024-07,2890.0,1502213
GRASIM,2734.85,2024-07-04 05:30:00,2752.75,2717.05,2024-07,2748.0,446631
ICICIBANK,1233.0,2024-07-04 05:30:00,1234.95,1214.3,2024-07,1229.0,15275791
ADANIENT,3144.25,2024-07-04 05:30:00,3194.45,3138.05,2024-07,3192.0,1055391
ADANIPORTS,1503.65,2024-07-04 05:30:00,1520.0,1494.35,2024-07,1514.65,2980840
BEL,317.35,2024-07-04 05:30:00,318.5,313.05,2024-07,317.4,35591681
BAJAJFINSV,1585.7,2024-07-04 05:30:00,1610.0,1580.8,2024-07,1610.0,1450706
EICHERMOT,4689.5,2024-07-04 05:30:00,4725.0,4662.0,2024-07,4692.3,313153
COALINDIA,489.55,2024-07-04 05:30:00,492.8,485.3,2024-07,488.75,7796954
MARUTI,12089.6,2024-07-04 05:30:00,12210.0,12071.8,2024-07,12135.0,299684
INDUSINDBK,1442.85,2024-07-04 05:30:00,1457.85,1436.2,2024-07,1455.45,3010077
ASIANPAINT,2934.9,2024-07-04 05:30:00,2968.45,2923.0,2024-07,2940.0,968666
TATASTEEL,176.29,2024-07-04 05:30:00,178.19,175.82,2024-07,177.0,29504744
HDFCLIFE,603.95,2024-07-04 05:30:00,607.3,594.3,2024-07,596.0,5028421
DRREDDY,1295.87,2024-07-04 05:30:00,1308.4,1274.02,2024-07,1286.0,1744245
SUNPHARMA,1557.9,2024-07-04 05:30:00,1571.0,1526.0,2024-07,1535.0,2630823
KOTAKBANK,1833.85,2024-07-04 05:30:00,1838.55,1801.3,2024-07,1806.6,5068893
SHRIRAMFIN,2833.75,2024-07-04 05:30:00,2868.0,2820.0,2024-07,2867.95,791663
NESTLEIND,2545.15,2024-07-04 05:30:00,2565.0,2542.05,2024-07,2560.0,313676
ONGC,277.05,2024-07-04 05:30:00,278.9,273.05,2024-07,275.0,13444669
CIPLA,1480.75,2024-07-04 05:30:00,1488.95,1467.0,2024-07,1477.75,1498413
BPCL,303.0,2024-07-04 05:30:00,308.5,301.95,2024-07,306.6,6607472
BRITANNIA,5426.25,2024-07-04 05:30:00,5487.35,5397.55,2024-07,5454.95,138170
SBILIFE,1507.75,2024-07-04 05:30:00,1518.85,1492.25,2024-07,1496.4,1363288
HINDALCO,691.85,2024-07-04 05:30:00,705.75,690.55,2024-07,697.7,5924057
HEROMOTOCO,5558.35,2024-07-04 05:30:00,5603.95,5530.6,2024-07,5594.0,676316
AXISBANK,1280.9,2024-07-04 05:30:00,1293.0,1268.5,2024-07,1288.0,4817380
HDFCBANK,1727.15,2024-07-04 05:30:00,1759.75,1724.85,2024-07,1759.75,22924329
BAJAJ-AUTO,9460.85,2024-07-04 05:30:00,9499.0,9420.35,2024-07,9479.9,234656
