Ticker,close,date,high,low,month,open,volume
SBIN,848.95,2024-06-28 05:30:00,864.0,844.0,2024-06,846.9,23636388
BAJFINANCE,7115.55,2024-06-28 05:30:00,7226.0,7105.3,2024-06,7165.0,829584
TITAN,3404.2,2024-06-28 05:30:00,3419.9,3366.35,2024-06,3380.6,1005498
ITC,424.9,2024-06-28 05:30:00,428.0,423.5,2024-06,425.5,17866326
TCS,3904.15,2024-06-28 05:30:00,3960.0,3897.85,2024-06,3917.8,2731571
LT,3548.45,2024-06-28 05:30:00,3575.95,3538.1,2024-06,3540.0,3141514
TATACONSUM,1083.98,2024-06-28 05:30:00,1090.45,1071.68,2024-06,1072.27,1115623
RELIANCE,1565.4,2024-06-28 05:30:00,1581.0,1531.03,2024-06,1531.03,28957336
HCLTECH,1459.6,2024-06-28 05:30:00,1468.7,1442.0,2024-06,1468.0,4943575
JSWSTEEL,931.5,2024-06-28 05:30:00,949.4,928.75,2024-06,943.15,2402672
ULTRACEMCO,11667.9,2024-06-28 05:30:00,11779.0,11469.85,2024-06,11699.9,684790
POWERGRID,330.95,2024-06-28 05:30:00,337.35,329.6,2024-06,333.0,21676594
INFY,1566.75,2024-06-28 05:30:00,1588.5,1564.25,2024-06,1572.55,8197544
TRENT,5479.85,2024-06-28 05:30:00,5509.0,5358.55,2024-06,5360.0,970080
BHARTIARTL,1444.05,2024-06-28 05:30:00,1536.25,1436.65,2024-06,1536.25,29145832
TATAMOTORS,989.75,2024-06-28 05:30:00,998.5,972.55,2024-06,975.0,23025267
WIPRO,514.85,2024-06-28 05:30:00,516.3,505.85,2024-06,512.0,8202916
TECHM,1430.35,2024-06-28 05:30:00,1453.0,1426.65,2024-06,1441.0,2222285
NTPC,378.35,2024-06-28 05:30:00,389.5,376.7,2024-06,377.95,25141039
HINDUNILVR,2473.05,2024-06-28 05:30:00,2490.5,2462.85,2024-06,2463.0,2129791
APOLLOHOSP,6185.7,2024-06-28 05:30:00,6222.5,6145.15,2024-06,6222.5,334692
M&M,2866.65,2024-06-28 05:30:00,2896.0,2855.0,2024-06,2855.0,2548169
GRASIM,2670.45,2024-06-28 05:30:00,2678.95,2587.2,2024-06,2635.95,1495266
ICICIBANK,1199.6,2024-06-28 05:30:00,1227.0,1196.35,2024-06,1227.0,12507092
ADANIENT,3177.15,2024-06-28 05:30:00,3211.95,3157.0,2024-06,3190.0,960905
ADANIPORTS,1478.1,2024-06-28 05:30:00,1494.0,1445.0,2024-06,1480.0,11534763
BEL,305.9,2024-06-28 05:30:00,309.8,302.75,2024-06,306.0,24256902
BAJAJFINSV,1588.15,2024-06-28 05:30:00,1622.0,1583.1,2024-06,1603.1,2058302
EICHERMOT,4672.95,2024-06-28 05:30:00,4733.95,4655.3,2024-06,4713.8,939279
COALINDIA,473.15,2024-06-28 05:30:00,476.0,468.0,2024-06,470.0,8302706
MARUTI,12033.85,2024-06-28 05:30:00,12201.5,12004.15,2024-06,12184.95,1160395
INDUSINDBK,1464.5,2024-06-28 05:30:00,1491.0,1460.5,2024-06,1491.0,6425323
ASIANPAINT,2917.05,2024-06-28 05:30:00,2932.0,2862.2,2024-06,2865.0,1206712
TATASTEEL,174.01,2024-06-28 05:30:00,177.1,173.57,2024-06,174.17,37521949
HDFCLIFE,595.05,2024-06-28 05:30:00,599.8,590.0,2024-06,594.0,3646272
DRREDDY,1280.47,2024-06-28 05:30:00,1284.0,1250.21,2024-06,1251.09,5118295
SUNPHARMA,1520.85,2024-06-28 05:30:00,1538.95,1515.6,2024-06,1520.0,2634599
KOTAKBANK,1802.5,2024-06-28 05:30:00,1847.95,1798.9,2024-06,1822.2,4969007
SHRIRAMFIN,2911.5,2024-06-28 05:30:00,2969.3,2900.0,2024-06,2951.05,1201091
NESTLEIND,2551.65,2024-06-28 05:30:00,2573.7,2528.3,2024-06,2533.75,1182033
ONGC,274.2,2024-06-28 05:30:00,275.45,268.35,2024-06,269.0,19532912
CIPLA,1480.8,2024-06-28 05:30:00,1492.2,1476.05,2024-06,1486.3,2087765
BPCL,303.95,2024-06-28 05:30:00,306.6,301.55,2024-06,305.85,9077880
BRITANNIA,5475.55,2024-06-28 05:30:00,5490.0,5416.25,2024-06,5435.0,215576
SBILIFE,1491.95,2024-06-28 05:30:00,1498.8,1450.0,2024-06,1450.1,1533271
HINDALCO,693.55,2024-06-28 05:30:00,697.5,686.0,2024-06,690.25,6101211
HEROMOTOCO,5579.6,2024-06-28 05:30:00,5605.25,5452.1,2024-06,5500.0,539635
AXISBANK,1265.25,2024-06-28 05:30:00,1289.9,1261.6,2024-06,1283.1,7167069
HDFCBANK,1683.8,2024-06-28 05:30:00,1706.6,1679.0,2024-06,1697.6,13238023
BAJAJ-AUTO,9501.65,2024-06-28 05:30:00,9523.7,9382.25,2024-06,9465.0,237516
