Ticker,close,date,high,low,month,open,volume
SBIN,608.25,2023-12-05 05:30:00,611.3,595.05,2023-12,595.05,36430152
BAJFINANCE,7349.8,2023-12-05 05:30:00,7440.0,7320.05,2023-12,7430.0,1522242
TITAN,3545.3,2023-12-05 05:30:00,3550.0,3479.0,2023-12,3488.4,713651
ITC,451.75,2023-12-05 05:30:00,457.8,450.1,2023-12,455.0,12136292
TCS,3531.6,2023-12-05 05:30:00,3538.0,3502.8,2023-12,3538.0,1377656
LT,3315.45,2023-12-05 05:30:00,3325.0,3279.05,2023-12,3319.05,1659309
TATACONSUM,938.39,2023-12-05 05:30:00,942.44,932.56,2023-12,935.08,782984
RELIANCE,1218.88,2023-12-05 05:30:00,1220.43,1210.83,2023-12,1219.5,12693624
HCLTECH,1317.55,2023-12-05 05:30:00,1347.0,1308.3,2023-12,1347.0,3932040
JSWSTEEL,821.7,2023-12-05 05:30:00,826.0,814.2,2023-12,816.0,1338828
ULTRACEMCO,9329.75,2023-12-05 05:30:00,9400.0,9243.15,2023-12,9321.0,448461
POWERGRID,222.3,2023-12-05 05:30:00,223.25,211.55,2023-12,213.7,40709207
INFY,1453.95,2023-12-05 05:30:00,1466.9,1442.0,2023-12,1465.8,5123039
TRENT,2874.75,2023-12-05 05:30:00,2898.5,2817.5,2023-12,2820.0,676125
BHARTIARTL,1031.1,2023-12-05 05:30:00,1045.95,1022.1,2023-12,1038.8,4266159
TATAMOTORS,708.95,2023-12-05 05:30:00,714.9,705.0,2023-12,705.9,9601509
WIPRO,404.35,2023-12-05 05:30:00,409.0,402.1,2023-12,407.4,5582684
TECHM,1220.6,2023-12-05 05:30:00,1226.25,1208.85,2023-12,1224.0,1499843
NTPC,285.45,2023-12-05 05:30:00,286.55,272.8,2023-12,275.2,18883076
HINDUNILVR,2563.25,2023-12-05 05:30:00,2637.0,2556.3,2023-12,2637.0,3108717
APOLLOHOSP,5580.2,2023-12-05 05:30:00,5689.0,5525.0,2023-12,5610.0,787929
M&M,1686.05,2023-12-05 05:30:00,1708.0,1640.6,2023-12,1660.9,3423953
GRASIM,2064.14,2023-12-05 05:30:00,2069.77,2030.43,2023-12,2049.75,556954
ICICIBANK,1013.45,2023-12-05 05:30:00,1015.75,995.05,2023-12,1002.5,31378461
ADANIENT,2959.35,2023-12-05 05:30:00,2999.9,2531.2,2023-12,2531.2,22879079
ADANIPORTS,1013.1,2023-12-05 05:30:00,1024.3,880.0,2023-12,884.0,46564412
BEL,152.0,2023-12-05 05:30:00,155.1,149.95,2023-12,153.7,29109123
BAJAJFINSV,1692.7,2023-12-05 05:30:00,1713.4,1673.25,2023-12,1696.3,1778602
EICHERMOT,4136.5,2023-12-05 05:30:00,4195.25,4100.0,2023-12,4181.0,1045885
COALINDIA,355.55,2023-12-05 05:30:00,356.45,350.0,2023-12,355.7,15782945
MARUTI,10721.9,2023-12-05 05:30:00,10770.0,10563.4,2023-12,10650.9,580996
INDUSINDBK,1506.6,2023-12-05 05:30:00,1525.5,1486.5,2023-12,1519.8,3457904
ASIANPAINT,3226.25,2023-12-05 05:30:00,3247.65,3180.0,2023-12,3197.0,1005550
TATASTEEL,131.6,2023-12-05 05:30:00,132.45,130.0,2023-12,131.0,35192149
HDFCLIFE,672.75,2023-12-05 05:30:00,681.3,667.7,2023-12,679.0,4028068
DRREDDY,1155.29,2023-12-05 05:30:00,1163.8,1148.4,2023-12,1153.0,1121875
SUNPHARMA,1239.55,2023-12-05 05:30:00,1243.6,1220.55,2023-12,1225.9,930042
KOTAKBANK,1828.45,2023-12-05 05:30:00,1837.0,1808.5,2023-12,1828.0,5571472
SHRIRAMFIN,2069.95,2023-12-05 05:30:00,2098.85,2043.05,2023-12,2094.45,1659380
NESTLEIND,2460.89,2023-12-05 05:30:00,2467.39,2440.28,2023-12,2445.1,671870
ONGC,202.05,2023-12-05 05:30:00,203.95,199.15,2023-12,202.2,14557746
CIPLA,1224.45,2023-12-05 05:30:00,1229.0,1216.0,2023-12,1222.6,2132150
BPCL,236.1,2023-12-05 05:30:00,238.23,232.5,2023-12,235.03,38376064
BRITANNIA,4948.4,2023-12-05 05:30:00,4975.0,4933.0,2023-12,4937.75,280497
SBILIFE,1460.95,2023-12-05 05:30:00,1472.1,1443.0,2023-12,1454.0,1932719
HINDALCO,520.65,2023-12-05 05:30:00,528.8,515.45,2023-12,518.35,6399021
HEROMOTOCO,3806.75,2023-12-05 05:30:00,3825.0,3779.1,2023-12,3798.0,713163
AXISBANK,1132.45,2023-12-05 05:30:00,1151.85,1127.15,2023-12,1136.8,15804808
HDFCBANK,1623.7,2023-12-05 05:30:00,1639.0,1616.5,2023-12,1636.5,26115410
BAJAJ-AUTO,6140.1,2023-12-05 05:30:00,6194.05,6111.1,2023-12,6194.05,565826
