Ticker,close,date,high,low,month,open,volume
SBIN,792.05,2024-10-28 05:30:00,803.95,783.55,2024-10,783.8,13757251
BAJFINANCE,6911.35,2024-10-28 05:30:00,7045.0,6875.0,2024-10,6920.0,714981
TITAN,3283.05,2024-10-28 05:30:00,3315.0,3254.05,2024-10,3270.0,736462
ITC,484.15,2024-10-28 05:30:00,485.9,476.0,2024-10,481.95,8614446
TCS,4090.85,2024-10-28 05:30:00,4134.0,4051.0,2024-10,4068.95,1532534
LT,3340.8,2024-10-28 05:30:00,3373.0,3262.55,2024-10,3316.0,2991674
TATACONSUM,975.9,2024-10-28 05:30:00,983.35,964.0,2024-10,973.05,2364081
RELIANCE,1334.35,2024-10-28 05:30:00,1353.0,1322.1,2024-10,1337.0,10824350
HCLTECH,1871.75,2024-10-28 05:30:00,1876.8,1845.1,2024-10,1845.1,2418907
JSWSTEEL,967.25,2024-10-28 05:30:00,972.45,909.0,2024-10,936.0,1737402
ULTRACEMCO,11092.6,2024-10-28 05:30:00,11199.35,10899.6,2024-10,11000.0,229113
POWERGRID,318.3,2024-10-28 05:30:00,320.45,310.75,2024-10,314.5,9610615
INFY,1865.35,2024-10-28 05:30:00,1881.9,1857.0,2024-10,1859.7,7018940
TRENT,7307.85,2024-10-28 05:30:00,7429.0,7222.15,2024-10,7362.25,419026
BHARTIARTL,1663.35,2024-10-28 05:30:00,1677.85,1645.65,2024-10,1658.15,2811651
TATAMOTORS,878.45,2024-10-28 05:30:00,886.75,860.2,2024-10,867.85,7106045
WIPRO,558.6,2024-10-28 05:30:00,559.8,542.7,2024-10,543.45,5592929
TECHM,1702.55,2024-10-28 05:30:00,1727.95,1693.2,2024-10,1710.0,1271473
NTPC,403.9,2024-10-28 05:30:00,406.5,397.8,2024-10,398.9,11716022
HINDUNILVR,2575.8,2024-10-28 05:30:00,2589.6,2520.1,2024-10,2544.0,852829
APOLLOHOSP,6926.3,2024-10-28 05:30:00,6970.0,6794.25,2024-10,6923.0,238427
M&M,2781.0,2024-10-28 05:30:00,2834.9,2713.9,2024-10,2730.0,2813985
GRASIM,2646.95,2024-10-28 05:30:00,2665.95,2594.3,2024-10,2600.0,763794
ICICIBANK,1292.85,2024-10-28 05:30:00,1307.8,1280.6,2024-10,1285.5,24096412
ADANIENT,2798.65,2024-10-28 05:30:00,2822.4,2672.1,2024-10,2701.1,1385033
ADANIPORTS,1352.2,2024-10-28 05:30:00,1364.1,1303.15,2024-10,1326.85,2126411
BEL,270.05,2024-10-28 05:30:00,277.95,267.4,2024-10,276.7,24479817
BAJAJFINSV,1730.45,2024-10-28 05:30:00,1737.85,1701.95,2024-10,1710.75,653158
EICHERMOT,4720.65,2024-10-28 05:30:00,4765.0,4533.65,2024-10,4591.6,989928
COALINDIA,441.65,2024-10-28 05:30:00,458.0,435.25,2024-10,452.0,21378247
MARUTI,11483.25,2024-10-28 05:30:00,11632.65,11440.0,2024-10,11504.8,613830
INDUSINDBK,1054.8,2024-10-28 05:30:00,1084.65,1031.0,2024-10,1051.4,11099823
ASIANPAINT,3001.85,2024-10-28 05:30:00,3021.7,2963.05,2024-10,2987.9,504961
TATASTEEL,149.38,2024-10-28 05:30:00,149.73,144.73,2024-10,146.0,28386897
HDFCLIFE,718.25,2024-10-28 05:30:00,721.8,705.7,2024-10,710.25,1448334
DRREDDY,1311.5,2024-10-28 05:30:00,1325.9,1290.25,2024-10,1320.0,829374
SUNPHARMA,1902.9,2024-10-28 05:30:00,1916.0,1835.0,2024-10,1863.2,2445724
KOTAKBANK,1749.85,2024-10-28 05:30:00,1780.65,1745.05,2024-10,1768.0,3302148
SHRIRAMFIN,3259.3,2024-10-28 05:30:00,3344.15,3144.0,2024-10,3164.0,4320596
NESTLEIND,2272.05,2024-10-28 05:30:00,2319.0,2256.05,2024-10,2270.95,875565
ONGC,263.35,2024-10-28 05:30:00,265.05,255.3,2024-10,260.65,13835091
CIPLA,1503.15,2024-10-28 05:30:00,1513.2,1471.7,2024-10,1496.8,928896
BPCL,310.4,2024-10-28 05:30:00,315.5,305.3,2024-10,307.3,13299872
BRITANNIA,5722.3,2024-10-28 05:30:00,5779.0,5669.4,2024-10,5677.0,131887
SBILIFE,1605.9,2024-10-28 05:30:00,1620.0,1593.6,2024-10,1617.0,2366566
HINDALCO,692.9,2024-10-28 05:30:00,697.0,680.8,2024-10,681.0,2587719
HEROMOTOCO,4927.8,2024-10-28 05:30:00,5015.85,4896.05,2024-10,4973.3,419927
AXISBANK,1171.6,2024-10-28 05:30:00,1194.0,1167.05,2024-10,1194.0,8572243
HDFCBANK,1734.2,2024-10-28 05:30:00,1751.0,1728.9,2024-10,1742.0,11006071
BAJAJ-AUTO,10011.25,2024-10-28 05:30:00,10292.75,9985.0,2024-10,10206.1,340768
