Ticker,close,date,high,low,month,open,volume
SBIN,812.7,2024-04-25 05:30:00,814.4,769.65,2024-04,770.65,36732974
BAJFINANCE,7294.9,2024-04-25 05:30:00,7364.85,7125.1,2024-04,7330.0,1173354
TITAN,3571.1,2024-04-25 05:30:00,3602.5,3541.0,2024-04,3595.0,1889163
ITC,437.55,2024-04-25 05:30:00,438.3,429.0,2024-04,431.0,29211997
TCS,3852.2,2024-04-25 05:30:00,3873.65,3811.0,2024-04,3811.2,2856271
LT,3652.3,2024-04-25 05:30:00,3666.0,3611.6,2024-04,3616.1,2420380
TATACONSUM,1092.67,2024-04-25 05:30:00,1102.3,1064.17,2024-04,1102.3,6157141
RELIANCE,1459.98,2024-04-25 05:30:00,1467.98,1441.5,2024-04,1442.5,15943926
HCLTECH,1504.15,2024-04-25 05:30:00,1515.05,1479.95,2024-04,1479.95,4558032
JSWSTEEL,905.8,2024-04-25 05:30:00,909.4,874.35,2024-04,882.7,4893459
ULTRACEMCO,9683.75,2024-04-25 05:30:00,9706.0,9560.05,2024-04,9620.15,398260
POWERGRID,293.3,2024-04-25 05:30:00,294.5,289.25,2024-04,292.0,22022414
INFY,1438.45,2024-04-25 05:30:00,1444.9,1420.0,2024-04,1420.0,9089398
TRENT,4323.15,2024-04-25 05:30:00,4347.0,4195.7,2024-04,4250.0,761557
BHARTIARTL,1338.7,2024-04-25 05:30:00,1343.8,1324.35,2024-04,1331.0,8512627
TATAMOTORS,1001.25,2024-04-25 05:30:00,1003.3,989.5,2024-04,992.5,8366455
WIPRO,461.0,2024-04-25 05:30:00,462.55,455.8,2024-04,458.9,5902545
TECHM,1190.3,2024-04-25 05:30:00,1193.55,1172.8,2024-04,1185.0,3357065
NTPC,359.2,2024-04-25 05:30:00,360.6,349.1,2024-04,351.0,19865014
HINDUNILVR,2230.85,2024-04-25 05:30:00,2239.85,2215.1,2024-04,2238.05,4951866
APOLLOHOSP,6384.1,2024-04-25 05:30:00,6402.2,6168.85,2024-04,6280.0,520353
M&M,2096.85,2024-04-25 05:30:00,2113.95,2041.9,2024-04,2060.0,3084498
GRASIM,2367.45,2024-04-25 05:30:00,2376.05,2334.2,2024-04,2349.0,1621547
ICICIBANK,1113.75,2024-04-25 05:30:00,1125.65,1089.95,2024-04,1090.0,19905338
ADANIENT,3115.25,2024-04-25 05:30:00,3120.9,3025.65,2024-04,3050.0,1515529
ADANIPORTS,1330.55,2024-04-25 05:30:00,1336.95,1316.8,2024-04,1320.5,6097087
BEL,237.6,2024-04-25 05:30:00,240.05,235.45,2024-04,236.4,16197834
BAJAJFINSV,1655.55,2024-04-25 05:30:00,1672.0,1615.65,2024-04,1630.0,1569437
EICHERMOT,4615.2,2024-04-25 05:30:00,4629.5,4486.0,2024-04,4568.0,1260511
COALINDIA,452.45,2024-04-25 05:30:00,454.0,441.75,2024-04,443.0,10858594
MARUTI,12922.5,2024-04-25 05:30:00,12980.7,12740.35,2024-04,12964.0,640725
INDUSINDBK,1496.1,2024-04-25 05:30:00,1499.5,1470.55,2024-04,1476.05,3697957
ASIANPAINT,2861.45,2024-04-25 05:30:00,2869.9,2829.05,2024-04,2865.0,1594152
TATASTEEL,167.7,2024-04-25 05:30:00,168.0,164.15,2024-04,165.4,50128523
HDFCLIFE,594.7,2024-04-25 05:30:00,596.4,585.6,2024-04,595.45,6150372
DRREDDY,1243.75,2024-04-25 05:30:00,1252.4,1185.6,2024-04,1195.01,4634925
SUNPHARMA,1520.15,2024-04-25 05:30:00,1527.3,1488.65,2024-04,1490.0,3846327
KOTAKBANK,1642.45,2024-04-25 05:30:00,1697.8,1602.0,2024-04,1665.0,66179079
SHRIRAMFIN,2491.85,2024-04-25 05:30:00,2504.3,2422.25,2024-04,2459.0,2917532
NESTLEIND,2562.65,2024-04-25 05:30:00,2577.9,2471.25,2024-04,2519.95,3240864
ONGC,281.95,2024-04-25 05:30:00,282.6,278.0,2024-04,279.35,17050557
CIPLA,1406.2,2024-04-25 05:30:00,1410.45,1384.1,2024-04,1407.0,2027213
BPCL,301.7,2024-04-25 05:30:00,302.9,294.02,2024-04,296.68,14346756
BRITANNIA,4844.15,2024-04-25 05:30:00,4859.0,4747.5,2024-04,4816.15,509266
SBILIFE,1444.45,2024-04-25 05:30:00,1464.0,1436.15,2024-04,1464.0,2406788
HINDALCO,646.8,2024-04-25 05:30:00,648.25,628.1,2024-04,635.7,11897458
HEROMOTOCO,4498.3,2024-04-25 05:30:00,4515.0,4366.9,2024-04,4401.0,1103462
AXISBANK,1127.0,2024-04-25 05:30:00,1133.95,1086.1,2024-04,1100.0,46136295
HDFCBANK,1510.75,2024-04-25 05:30:00,1519.7,1506.25,2024-04,1506.25,17722602
BAJAJ-AUTO,8734.9,2024-04-25 05:30:00,8770.0,8641.4,2024-04,8697.0,524667
