Ticker,close,date,high,low,month,open,volume
SBIN,725.25,2024-02-09 05:30:00,728.35,694.2,2024-02,703.65,43235061
BAJFINANCE,6654.5,2024-02-09 05:30:00,6677.7,6572.0,2024-02,6580.0,1209874
TITAN,3591.6,2024-02-09 05:30:00,3597.9,3532.85,2024-02,3549.1,838509
ITC,415.5,2024-02-09 05:30:00,424.2,408.6,2024-02,410.1,32283965
TCS,4133.7,2024-02-09 05:30:00,4184.75,4100.0,2024-02,4136.55,2100596
LT,3324.55,2024-02-09 05:30:00,3390.0,3308.95,2024-02,3336.25,3121873
TATACONSUM,1115.39,2024-02-09 05:30:00,1135.29,1106.1,2024-02,1127.98,905936
RELIANCE,1460.75,2024-02-09 05:30:00,1471.98,1450.95,2024-02,1454.0,12556798
HCLTECH,1630.6,2024-02-09 05:30:00,1646.75,1614.65,2024-02,1640.0,3341297
JSWSTEEL,811.75,2024-02-09 05:30:00,825.0,800.45,2024-02,824.9,1396058
ULTRACEMCO,9945.75,2024-02-09 05:30:00,10074.8,9852.0,2024-02,10074.8,400823
POWERGRID,273.0,2024-02-09 05:30:00,279.45,269.1,2024-02,278.6,24496638
INFY,1669.35,2024-02-09 05:30:00,1692.9,1659.8,2024-02,1684.7,4600004
TRENT,3759.55,2024-02-09 05:30:00,3858.0,3667.1,2024-02,3800.0,2001715
BHARTIARTL,1120.25,2024-02-09 05:30:00,1145.95,1116.25,2024-02,1145.95,4203171
TATAMOTORS,915.0,2024-02-09 05:30:00,927.4,906.05,2024-02,926.0,7904881
WIPRO,490.45,2024-02-09 05:30:00,494.75,482.75,2024-02,490.9,3946894
TECHM,1311.05,2024-02-09 05:30:00,1321.45,1305.95,2024-02,1317.0,1085349
NTPC,324.9,2024-02-09 05:30:00,335.0,319.6,2024-02,332.95,18304439
HINDUNILVR,2424.15,2024-02-09 05:30:00,2428.45,2406.1,2024-02,2417.05,886474
APOLLOHOSP,6437.35,2024-02-09 05:30:00,6473.95,6213.6,2024-02,6269.4,933104
M&M,1646.4,2024-02-09 05:30:00,1689.75,1628.0,2024-02,1686.0,2033950
GRASIM,2168.5,2024-02-09 05:30:00,2182.0,2046.9,2024-02,2057.25,2010089
ICICIBANK,1010.7,2024-02-09 05:30:00,1013.75,985.5,2024-02,988.85,12799837
ADANIENT,3215.2,2024-02-09 05:30:00,3224.95,3121.2,2024-02,3184.45,1572789
ADANIPORTS,1271.5,2024-02-09 05:30:00,1275.5,1232.1,2024-02,1252.6,3538164
BEL,180.65,2024-02-09 05:30:00,185.7,176.5,2024-02,185.5,21081134
BAJAJFINSV,1570.95,2024-02-09 05:30:00,1587.3,1562.7,2024-02,1586.25,1049368
EICHERMOT,3840.95,2024-02-09 05:30:00,3847.95,3761.6,2024-02,3820.0,396729
COALINDIA,456.2,2024-02-09 05:30:00,463.8,435.65,2024-02,462.2,17472069
MARUTI,10732.8,2024-02-09 05:30:00,10770.0,10611.1,2024-02,10711.2,645489
INDUSINDBK,1486.25,2024-02-09 05:30:00,1491.4,1462.65,2024-02,1480.25,2388841
ASIANPAINT,2951.65,2024-02-09 05:30:00,2959.0,2910.55,2024-02,2930.0,1144765
TATASTEEL,141.3,2024-02-09 05:30:00,144.45,139.15,2024-02,144.2,35961925
HDFCLIFE,584.0,2024-02-09 05:30:00,594.15,582.25,2024-02,591.7,2453771
DRREDDY,1231.17,2024-02-09 05:30:00,1241.04,1220.84,2024-02,1228.0,1238970
SUNPHARMA,1534.8,2024-02-09 05:30:00,1539.0,1492.25,2024-02,1500.9,6343881
KOTAKBANK,1742.45,2024-02-09 05:30:00,1749.0,1719.0,2024-02,1730.0,4063976
SHRIRAMFIN,2334.1,2024-02-09 05:30:00,2354.05,2291.5,2024-02,2347.95,580610
NESTLEIND,2450.1,2024-02-09 05:30:00,2465.9,2420.05,2024-02,2442.85,838819
ONGC,267.55,2024-02-09 05:30:00,275.65,259.15,2024-02,275.0,26743792
CIPLA,1439.75,2024-02-09 05:30:00,1447.55,1417.05,2024-02,1428.1,1215784
BPCL,307.15,2024-02-09 05:30:00,311.85,296.15,2024-02,311.5,29524266
BRITANNIA,4971.5,2024-02-09 05:30:00,4978.05,4860.05,2024-02,4875.55,411953
SBILIFE,1439.7,2024-02-09 05:30:00,1468.0,1436.5,2024-02,1468.0,596482
HINDALCO,591.3,2024-02-09 05:30:00,602.0,576.3,2024-02,601.0,5105348
HEROMOTOCO,4908.85,2024-02-09 05:30:00,4924.0,4792.1,2024-02,4840.0,718094
AXISBANK,1051.4,2024-02-09 05:30:00,1054.9,1034.55,2024-02,1039.95,8233454
HDFCBANK,1403.6,2024-02-09 05:30:00,1414.2,1387.0,2024-02,1392.15,28321062
BAJAJ-AUTO,7784.85,2024-02-09 05:30:00,7790.5,7669.0,2024-02,7778.8,173555
