Ticker,close,date,high,low,month,open,volume
SBIN,605.1,2024-01-23 05:30:00,634.9,600.65,2024-01,627.0,30954343
BAJFINANCE,7070.7,2024-01-23 05:30:00,7355.0,7042.6,2024-01,7352.9,2533297
TITAN,3739.65,2024-01-23 05:30:00,3858.0,3705.75,2024-01,3786.0,1053510
ITC,459.3,2024-01-23 05:30:00,473.75,456.4,2024-01,473.75,8404513
TCS,3858.25,2024-01-23 05:30:00,3933.9,3842.75,2024-01,3900.0,2618854
LT,3551.0,2024-01-23 05:30:00,3661.35,3536.2,2024-01,3637.6,1742142
TATACONSUM,1131.58,2024-01-23 05:30:00,1151.69,1124.28,2024-01,1144.72,922181
RELIANCE,1328.58,2024-01-23 05:30:00,1371.75,1322.55,2024-01,1371.75,20055420
HCLTECH,1523.65,2024-01-23 05:30:00,1567.9,1517.05,2024-01,1558.9,3196630
JSWSTEEL,790.4,2024-01-23 05:30:00,816.0,788.45,2024-01,808.25,1533222
ULTRACEMCO,9831.0,2024-01-23 05:30:00,10085.0,9815.0,2024-01,10000.0,580285
POWERGRID,237.95,2024-01-23 05:30:00,246.8,236.25,2024-01,241.0,27492163
INFY,1642.15,2024-01-23 05:30:00,1674.7,1637.7,2024-01,1650.1,9401255
TRENT,3164.15,2024-01-23 05:30:00,3225.75,3150.0,2024-01,3207.0,344687
BHARTIARTL,1158.0,2024-01-23 05:30:00,1172.55,1135.0,2024-01,1145.0,18194595
TATAMOTORS,800.45,2024-01-23 05:30:00,827.6,796.3,2024-01,824.9,9436209
WIPRO,469.9,2024-01-23 05:30:00,486.0,467.05,2024-01,478.05,9986168
TECHM,1366.65,2024-01-23 05:30:00,1416.3,1356.75,2024-01,1396.5,2683661
NTPC,302.6,2024-01-23 05:30:00,315.3,300.3,2024-01,313.45,21652362
HINDUNILVR,2375.55,2024-01-23 05:30:00,2480.5,2365.45,2024-01,2451.0,4369332
APOLLOHOSP,6153.75,2024-01-23 05:30:00,6428.7,6133.65,2024-01,6428.0,982889
M&M,1595.2,2024-01-23 05:30:00,1647.6,1588.25,2024-01,1619.0,2772880
GRASIM,2049.6,2024-01-23 05:30:00,2086.4,2032.5,2024-01,2078.1,938057
ICICIBANK,1029.05,2024-01-23 05:30:00,1059.4,1021.2,2024-01,1059.1,50797448
ADANIENT,2896.55,2024-01-23 05:30:00,3014.95,2885.5,2024-01,3014.95,1827002
ADANIPORTS,1137.1,2024-01-23 05:30:00,1207.2,1130.25,2024-01,1199.15,7201014
BEL,187.1,2024-01-23 05:30:00,195.5,184.4,2024-01,195.25,26628471
BAJAJFINSV,1582.5,2024-01-23 05:30:00,1615.25,1575.0,2024-01,1597.45,3028946
EICHERMOT,3616.7,2024-01-23 05:30:00,3744.0,3606.05,2024-01,3702.05,823427
COALINDIA,375.3,2024-01-23 05:30:00,404.8,373.65,2024-01,403.5,16406737
MARUTI,9860.45,2024-01-23 05:30:00,9973.0,9832.1,2024-01,9862.0,956269
INDUSINDBK,1441.7,2024-01-23 05:30:00,1547.9,1428.05,2024-01,1535.0,10097057
ASIANPAINT,3054.7,2024-01-23 05:30:00,3109.0,3021.55,2024-01,3087.55,2365225
TATASTEEL,130.1,2024-01-23 05:30:00,135.2,129.3,2024-01,134.8,35373970
HDFCLIFE,586.15,2024-01-23 05:30:00,613.75,582.8,2024-01,600.25,5994679
DRREDDY,1134.88,2024-01-23 05:30:00,1150.8,1128.19,2024-01,1130.38,2329945
SUNPHARMA,1378.3,2024-01-23 05:30:00,1394.6,1316.0,2024-01,1316.0,4129729
KOTAKBANK,1784.5,2024-01-23 05:30:00,1824.9,1763.9,2024-01,1801.0,6780824
SHRIRAMFIN,2279.5,2024-01-23 05:30:00,2313.95,2247.6,2024-01,2287.05,2199854
NESTLEIND,2462.9,2024-01-23 05:30:00,2498.2,2446.0,2024-01,2480.0,690538
ONGC,229.9,2024-01-23 05:30:00,245.65,228.0,2024-01,245.0,20282617
CIPLA,1409.0,2024-01-23 05:30:00,1425.0,1368.7,2024-01,1385.0,7556815
BPCL,231.53,2024-01-23 05:30:00,244.25,230.05,2024-01,244.25,18419550
BRITANNIA,5048.1,2024-01-23 05:30:00,5189.85,4925.9,2024-01,5166.4,491135
SBILIFE,1375.5,2024-01-23 05:30:00,1448.65,1367.35,2024-01,1444.0,2880301
HINDALCO,541.4,2024-01-23 05:30:00,561.8,537.6,2024-01,558.0,7867972
HEROMOTOCO,4444.2,2024-01-23 05:30:00,4560.0,4401.65,2024-01,4401.65,1399043
AXISBANK,1089.25,2024-01-23 05:30:00,1141.6,1078.8,2024-01,1125.9,18924087
HDFCBANK,1427.35,2024-01-23 05:30:00,1474.7,1425.0,2024-01,1465.0,57734701
BAJAJ-AUTO,7095.9,2024-01-23 05:30:00,7210.0,6936.55,2024-01,7075.0,953921
