Ticker,close,date,high,low,month,open,volume
SBIN,822.15,2024-09-02 05:30:00,825.4,813.05,2024-09,817.3,11813750
BAJFINANCE,7440.05,2024-09-02 05:30:00,7450.0,7229.0,2024-09,7274.0,2296378
TITAN,3587.55,2024-09-02 05:30:00,3601.95,3552.0,2024-09,3565.15,718800
ITC,510.05,2024-09-02 05:30:00,512.9,503.3,2024-09,504.0,15885469
TCS,4521.05,2024-09-02 05:30:00,4588.0,4512.0,2024-09,4576.0,1216500
LT,3683.1,2024-09-02 05:30:00,3721.95,3666.35,2024-09,3706.0,1277813
TATACONSUM,1199.7,2024-09-02 05:30:00,1227.0,1197.2,2024-09,1200.0,1852516
RELIANCE,1516.25,2024-09-02 05:30:00,1526.8,1506.63,2024-09,1510.88,11240852
HCLTECH,1806.65,2024-09-02 05:30:00,1812.0,1760.0,2024-09,1764.2,4445349
JSWSTEEL,940.45,2024-09-02 05:30:00,951.45,936.15,2024-09,941.1,1316611
ULTRACEMCO,11424.9,2024-09-02 05:30:00,11465.0,11325.0,2024-09,11325.0,248673
POWERGRID,335.55,2024-09-02 05:30:00,339.9,334.2,2024-09,338.4,9789776
INFY,1964.5,2024-09-02 05:30:00,1975.75,1942.8,2024-09,1943.35,5573739
TRENT,7148.2,2024-09-02 05:30:00,7267.75,7111.35,2024-09,7179.25,625283
BHARTIARTL,1571.35,2024-09-02 05:30:00,1605.0,1565.5,2024-09,1605.0,4890314
TATAMOTORS,1092.65,2024-09-02 05:30:00,1105.0,1087.35,2024-09,1105.0,8116675
WIPRO,532.45,2024-09-02 05:30:00,542.0,531.85,2024-09,538.4,7867991
TECHM,1646.65,2024-09-02 05:30:00,1662.0,1635.55,2024-09,1636.5,1582818
NTPC,410.0,2024-09-02 05:30:00,419.1,407.7,2024-09,417.8,11107165
HINDUNILVR,2789.05,2024-09-02 05:30:00,2808.9,2779.0,2024-09,2794.0,957950
APOLLOHOSP,6880.05,2024-09-02 05:30:00,6999.0,6865.05,2024-09,6989.0,248292
M&M,2777.0,2024-09-02 05:30:00,2848.8,2756.5,2024-09,2848.8,2270687
GRASIM,2690.8,2024-09-02 05:30:00,2729.65,2675.55,2024-09,2706.75,720118
ICICIBANK,1229.95,2024-09-02 05:30:00,1239.2,1222.5,2024-09,1239.0,12516759
ADANIENT,3042.15,2024-09-02 05:30:00,3059.15,2997.6,2024-09,3021.1,1842658
ADANIPORTS,1494.5,2024-09-02 05:30:00,1499.5,1478.8,2024-09,1490.0,2054244
BEL,296.9,2024-09-02 05:30:00,301.95,295.05,2024-09,301.95,11713172
BAJAJFINSV,1840.55,2024-09-02 05:30:00,1862.0,1787.8,2024-09,1796.4,5442576
EICHERMOT,4911.95,2024-09-02 05:30:00,5011.0,4887.75,2024-09,4949.75,310778
COALINDIA,520.85,2024-09-02 05:30:00,529.0,517.65,2024-09,527.0,6370038
MARUTI,12427.4,2024-09-02 05:30:00,12525.0,12350.4,2024-09,12373.0,331514
INDUSINDBK,1449.05,2024-09-02 05:30:00,1451.25,1425.25,2024-09,1425.25,4024426
ASIANPAINT,3150.95,2024-09-02 05:30:00,3184.0,3139.6,2024-09,3148.0,702358
TATASTEEL,152.88,2024-09-02 05:30:00,153.9,152.14,2024-09,153.9,19200143
HDFCLIFE,745.3,2024-09-02 05:30:00,754.0,739.85,2024-09,743.15,3073926
DRREDDY,1374.43,2024-09-02 05:30:00,1414.99,1366.0,2024-09,1409.94,2354285
SUNPHARMA,1815.95,2024-09-02 05:30:00,1837.0,1805.2,2024-09,1829.95,1617946
KOTAKBANK,1780.25,2024-09-02 05:30:00,1793.45,1772.7,2024-09,1782.0,4048520
SHRIRAMFIN,3225.25,2024-09-02 05:30:00,3258.4,3214.05,2024-09,3219.95,633147
NESTLEIND,2509.9,2024-09-02 05:30:00,2516.0,2497.05,2024-09,2500.0,875591
ONGC,326.2,2024-09-02 05:30:00,331.95,325.8,2024-09,330.0,8975511
CIPLA,1646.65,2024-09-02 05:30:00,1681.6,1642.0,2024-09,1669.0,1306971
BPCL,358.45,2024-09-02 05:30:00,367.2,357.5,2024-09,361.0,14344785
BRITANNIA,5922.15,2024-09-02 05:30:00,5933.95,5865.0,2024-09,5882.05,307023
SBILIFE,1888.75,2024-09-02 05:30:00,1894.65,1849.05,2024-09,1850.3,2522132
HINDALCO,683.9,2024-09-02 05:30:00,706.7,683.2,2024-09,706.7,6186645
HEROMOTOCO,5578.2,2024-09-02 05:30:00,5629.05,5517.0,2024-09,5535.0,1054947
AXISBANK,1188.8,2024-09-02 05:30:00,1194.0,1174.1,2024-09,1176.0,6432362
HDFCBANK,1626.95,2024-09-02 05:30:00,1646.8,1623.2,2024-09,1646.8,17024840
BAJAJ-AUTO,11126.1,2024-09-02 05:30:00,11154.1,10912.15,2024-09,10926.0,787108
