Ticker,close,date,high,low,month,open,volume
SBIN,752.35,2024-03-28 05:30:00,759.55,736.9,2024-03,737.75,21705116
BAJFINANCE,7245.25,2024-03-28 05:30:00,7349.3,7032.1,2024-03,7032.1,3574518
TITAN,3801.8,2024-03-28 05:30:00,3838.3,3732.55,2024-03,3760.0,1590738
ITC,428.35,2024-03-28 05:30:00,433.25,427.0,2024-03,428.0,27933211
TCS,3876.3,2024-03-28 05:30:00,3915.0,3840.5,2024-03,3850.1,4311783
LT,3763.9,2024-03-28 05:30:00,3813.35,3697.55,2024-03,3706.55,4278668
TATACONSUM,1082.74,2024-03-28 05:30:00,1095.38,1080.22,2024-03,1090.35,6639415
RELIANCE,1485.85,2024-03-28 05:30:00,1505.95,1478.65,2024-03,1492.88,21854364
HCLTECH,1543.55,2024-03-28 05:30:00,1561.05,1531.0,2024-03,1549.0,5301493
JSWSTEEL,830.2,2024-03-28 05:30:00,840.85,820.0,2024-03,827.0,3722941
ULTRACEMCO,9749.15,2024-03-28 05:30:00,9853.95,9641.55,2024-03,9680.0,506387
POWERGRID,276.9,2024-03-28 05:30:00,279.5,271.65,2024-03,272.0,26646830
INFY,1498.05,2024-03-28 05:30:00,1511.8,1487.15,2024-03,1487.15,12499530
TRENT,3948.0,2024-03-28 05:30:00,3975.0,3875.2,2024-03,3875.2,837624
BHARTIARTL,1228.6,2024-03-28 05:30:00,1238.5,1220.3,2024-03,1226.95,10518377
TATAMOTORS,992.8,2024-03-28 05:30:00,999.9,979.0,2024-03,982.5,9862996
WIPRO,480.1,2024-03-28 05:30:00,483.05,475.3,2024-03,476.7,7727575
TECHM,1248.1,2024-03-28 05:30:00,1264.95,1242.0,2024-03,1260.0,2436133
NTPC,335.8,2024-03-28 05:30:00,340.0,330.3,2024-03,331.9,19868037
HINDUNILVR,2264.35,2024-03-28 05:30:00,2287.9,2240.1,2024-03,2245.0,3186360
APOLLOHOSP,6356.8,2024-03-28 05:30:00,6425.6,6112.5,2024-03,6231.45,818070
M&M,1921.35,2024-03-28 05:30:00,1962.95,1870.35,2024-03,1881.15,3790854
GRASIM,2287.3,2024-03-28 05:30:00,2309.2,2210.0,2024-03,2210.0,1786120
ICICIBANK,1093.3,2024-03-28 05:30:00,1105.05,1085.0,2024-03,1085.0,22070566
ADANIENT,3197.1,2024-03-28 05:30:00,3237.0,3096.75,2024-03,3134.0,2327053
ADANIPORTS,1341.85,2024-03-28 05:30:00,1358.7,1314.0,2024-03,1334.0,4188741
BEL,201.5,2024-03-28 05:30:00,202.45,199.0,2024-03,200.5,17425093
BAJAJFINSV,1643.85,2024-03-28 05:30:00,1669.0,1588.0,2024-03,1588.0,5210310
EICHERMOT,4019.3,2024-03-28 05:30:00,4075.0,3891.75,2024-03,3915.3,1307106
COALINDIA,434.1,2024-03-28 05:30:00,438.45,430.0,2024-03,430.0,10332853
MARUTI,12600.35,2024-03-28 05:30:00,12726.8,12385.5,2024-03,12569.95,860324
INDUSINDBK,1553.0,2024-03-28 05:30:00,1564.5,1533.6,2024-03,1534.75,3964429
ASIANPAINT,2846.75,2024-03-28 05:30:00,2868.0,2819.0,2024-03,2835.05,1864623
TATASTEEL,155.85,2024-03-28 05:30:00,157.0,152.7,2024-03,152.7,62575327
HDFCLIFE,633.35,2024-03-28 05:30:00,638.75,626.35,2024-03,626.35,6878964
DRREDDY,1231.58,2024-03-28 05:30:00,1241.96,1215.6,2024-03,1215.6,2586915
SUNPHARMA,1620.55,2024-03-28 05:30:00,1634.0,1607.95,2024-03,1609.95,4427587
KOTAKBANK,1785.5,2024-03-28 05:30:00,1803.9,1774.2,2024-03,1777.95,6630072
SHRIRAMFIN,2359.8,2024-03-28 05:30:00,2394.55,2338.25,2024-03,2374.05,2325088
NESTLEIND,2622.35,2024-03-28 05:30:00,2638.7,2567.05,2024-03,2567.05,2182916
ONGC,268.05,2024-03-28 05:30:00,271.0,261.95,2024-03,262.45,18888942
CIPLA,1496.95,2024-03-28 05:30:00,1514.2,1461.15,2024-03,1472.0,2110407
BPCL,301.2,2024-03-28 05:30:00,305.63,298.8,2024-03,300.45,12168632
BRITANNIA,4911.25,2024-03-28 05:30:00,4971.2,4864.6,2024-03,4942.3,648795
SBILIFE,1500.25,2024-03-28 05:30:00,1521.85,1480.0,2024-03,1480.0,1704887
HINDALCO,560.25,2024-03-28 05:30:00,566.65,555.3,2024-03,561.0,8326754
HEROMOTOCO,4722.3,2024-03-28 05:30:00,4750.0,4583.2,2024-03,4604.0,1086607
AXISBANK,1047.2,2024-03-28 05:30:00,1058.4,1044.1,2024-03,1052.85,10235318
HDFCBANK,1447.9,2024-03-28 05:30:00,1460.5,1440.7,2024-03,1440.7,27796071
BAJAJ-AUTO,9148.15,2024-03-28 05:30:00,9243.6,8980.05,2024-03,9162.5,847202
