Ticker,close,date,high,low,month,open,volume
SBIN,813.95,2024-10-21 05:30:00,826.45,809.0,2024-10,824.7,10359618
BAJFINANCE,6780.9,2024-10-21 05:30:00,6950.75,6717.25,2024-10,6909.05,2209966
TITAN,3363.25,2024-10-21 05:30:00,3419.85,3335.5,2024-10,3417.95,714746
ITC,483.65,2024-10-21 05:30:00,487.6,477.35,2024-10,486.7,7395274
TCS,4079.85,2024-10-21 05:30:00,4139.95,4070.0,2024-10,4132.6,1595450
LT,3585.6,2024-10-21 05:30:00,3621.95,3571.3,2024-10,3580.0,1750549
TATACONSUM,1017.05,2024-10-21 05:30:00,1059.45,986.35,2024-10,1047.0,11484692
RELIANCE,1369.2,2024-10-21 05:30:00,1374.0,1357.73,2024-10,1367.13,14067408
HCLTECH,1843.6,2024-10-21 05:30:00,1888.5,1840.0,2024-10,1875.3,1284980
JSWSTEEL,981.45,2024-10-21 05:30:00,1005.0,980.05,2024-10,997.0,953143
ULTRACEMCO,10869.3,2024-10-21 05:30:00,11166.65,10771.4,2024-10,11050.0,566667
POWERGRID,331.15,2024-10-21 05:30:00,333.75,329.45,2024-10,333.0,8745904
INFY,1852.75,2024-10-21 05:30:00,1898.8,1838.0,2024-10,1891.1,4654601
TRENT,7606.55,2024-10-21 05:30:00,7850.0,7552.5,2024-10,7820.0,662166
BHARTIARTL,1692.55,2024-10-21 05:30:00,1708.95,1662.0,2024-10,1705.55,3836168
TATAMOTORS,903.3,2024-10-21 05:30:00,917.65,898.1,2024-10,912.05,7390557
WIPRO,548.1,2024-10-21 05:30:00,561.9,547.0,2024-10,551.6,11983482
TECHM,1701.2,2024-10-21 05:30:00,1761.85,1690.05,2024-10,1745.0,5898020
NTPC,425.0,2024-10-21 05:30:00,428.75,419.1,2024-10,426.05,9139781
HINDUNILVR,2693.55,2024-10-21 05:30:00,2738.0,2680.45,2024-10,2715.0,792345
APOLLOHOSP,6986.4,2024-10-21 05:30:00,7032.0,6957.5,2024-10,6972.25,222611
M&M,2998.2,2024-10-21 05:30:00,3001.4,2892.9,2024-10,2959.75,5059952
GRASIM,2718.25,2024-10-21 05:30:00,2765.4,2712.0,2024-10,2760.0,322456
ICICIBANK,1259.05,2024-10-21 05:30:00,1272.35,1250.55,2024-10,1264.5,7742775
ADANIENT,2937.65,2024-10-21 05:30:00,3014.95,2916.95,2024-10,3005.15,1051690
ADANIPORTS,1375.5,2024-10-21 05:30:00,1412.9,1371.3,2024-10,1409.9,1644382
BEL,282.3,2024-10-21 05:30:00,287.45,281.1,2024-10,286.3,8393942
BAJAJFINSV,1758.4,2024-10-21 05:30:00,1823.9,1753.95,2024-10,1822.0,1663903
EICHERMOT,4810.45,2024-10-21 05:30:00,4852.85,4743.0,2024-10,4765.0,745473
COALINDIA,485.4,2024-10-21 05:30:00,494.75,482.35,2024-10,492.0,4737527
MARUTI,12175.9,2024-10-21 05:30:00,12250.0,11944.55,2024-10,12145.55,375275
INDUSINDBK,1308.25,2024-10-21 05:30:00,1353.95,1299.6,2024-10,1352.05,5862686
ASIANPAINT,3049.2,2024-10-21 05:30:00,3057.0,3000.55,2024-10,3007.05,806970
TATASTEEL,155.03,2024-10-21 05:30:00,157.93,154.59,2024-10,156.1,25799090
HDFCLIFE,745.85,2024-10-21 05:30:00,755.45,742.45,2024-10,748.85,4508689
DRREDDY,1339.48,2024-10-21 05:30:00,1354.0,1337.21,2024-10,1354.0,1175275
SUNPHARMA,1897.0,2024-10-21 05:30:00,1920.55,1890.55,2024-10,1918.8,660583
KOTAKBANK,1789.2,2024-10-21 05:30:00,1855.0,1735.0,2024-10,1850.0,13178137
SHRIRAMFIN,3313.3,2024-10-21 05:30:00,3383.5,3272.0,2024-10,3356.95,1125596
NESTLEIND,2354.65,2024-10-21 05:30:00,2374.0,2333.0,2024-10,2360.0,748704
ONGC,276.6,2024-10-21 05:30:00,284.0,274.55,2024-10,281.15,10299773
CIPLA,1523.75,2024-10-21 05:30:00,1561.25,1517.15,2024-10,1552.0,1297970
BPCL,331.65,2024-10-21 05:30:00,345.5,330.2,2024-10,342.55,8609636
BRITANNIA,5778.3,2024-10-21 05:30:00,5895.5,5762.6,2024-10,5887.2,296733
SBILIFE,1711.85,2024-10-21 05:30:00,1776.05,1696.8,2024-10,1715.15,1574574
HINDALCO,739.6,2024-10-21 05:30:00,765.45,737.0,2024-10,760.0,2981749
HEROMOTOCO,5242.25,2024-10-21 05:30:00,5253.85,5085.05,2024-10,5216.2,740720
AXISBANK,1190.3,2024-10-21 05:30:00,1214.8,1185.55,2024-10,1196.85,7456038
HDFCBANK,1728.7,2024-10-21 05:30:00,1748.15,1711.05,2024-10,1715.0,23274177
BAJAJ-AUTO,10500.5,2024-10-21 05:30:00,10829.85,9881.4,2024-10,10063.0,2110278
